id,小区名称,所在区域,总价,单价,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,产权年限,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件
4880,香港路浅水湾,江汉,300,21631元/平米,3室2厅1厨2卫,中楼层 (共25层),138.69㎡,平层,112.16㎡,板塔结合,南,钢混结构,其他,两梯六户,有,null,2021-08-11,商品房,2012-02-29,普通住宅,满五年,非共有,"
                                有抵押 业主自还
                              ",已上传房本照片,20210817OnXGm
4881,宝安加州花园,武昌,650,25171元/平米,5室4厅1厨4卫,低楼层 (共6层),258.24㎡,复式,235.85㎡,板楼,南 北,钢混结构,精装,一梯八户,无,null,2021-11-04,商品房,2021-03-11,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20211104Rni4J
4882,长江委协昌里小区,江岸,339,17396元/平米,5室2厅1厨2卫,低楼层 (共11层),194.88㎡,平层,暂无数据,塔楼,南,钢混结构,精装,一梯两户,有,null,2021-09-13,经济适用房,2014-09-18,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20210913SA07t
4883,广电江湾新城,硚口,135,14727元/平米,2室2厅1厨1卫,低楼层 (共23层),91.67㎡,平层,暂无数据,板楼,南,钢混结构,简装,两梯四户,有,null,2023-02-12,商品房,2020-02-19,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230219507Rw
4884,美联奥林匹克花园五期,东西湖,186,15789元/平米,3室2厅1厨2卫,低楼层 (共33层),117.81㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯四户,暂无数据,null,2023-04-04,商品房,2022-12-23,普通住宅,未满两年,共有,"
                                有抵押 100万元 汉口银行 客户偿还
                              ",已上传房本照片,20230404TU7Z5
4885,同鑫花园景福苑,江岸,237,16627元/平米,4室1厅1厨2卫,低楼层 (共11层),142.54㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,有,null,2023-04-27,商品房,2020-07-31,普通住宅,满两年,非共有,"
                                有抵押 140万元 兴业银行 客户偿还
                              ",已上传房本照片,20210316dhcIT
4886,天元四季花城,蔡甸,67,6538元/平米,2室2厅1厨1卫,中楼层 (共32层),102.48㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,两梯三户,有,null,2023-02-09,商品房,2020-05-25,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230218dDtYg
4887,湖北建材宿舍,武昌,399,42232元/平米,3室1厅1厨2卫,中楼层 (共6层),94.48㎡,平层,84.08㎡,板楼,南 北,混合结构,精装,一梯两户,无,null,2023-01-30,商品房,2020-07-20,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20221021nBpJl
4888,电建澋悦苑,硚口,97,10795元/平米,2室2厅1厨1卫,中楼层 (共34层),89.86㎡,平层,暂无数据,板塔结合,东南,钢混结构,毛坯,三梯七户,有,null,2023-04-10,商品房,2020-04-10,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230410XWNaA
4889,光谷汇景,东湖高新,265,21491元/平米,3室2厅1厨2卫,高楼层 (共32层),123.31㎡,平层,95.85㎡,板塔结合,南 北,钢混结构,精装,两梯四户,有,null,2023-03-24,商品房,2023-04-07,普通住宅,未满两年,共有,"
                                有抵押 108万元 农商行 客户偿还
                              ",已上传房本照片,20230415gkCls
4890,百瑞景中央生活区六期,武昌,309,34243元/平米,3室2厅1厨1卫,高楼层 (共34层),90.24㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,两梯四户,有,null,2023-02-05,商品房,2021-08-24,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230205i8ZU1
4891,汉街壹号公馆,武昌,628,36442元/平米,3室2厅1厨2卫,高楼层 (共46层),172.33㎡,平层,133.65㎡,板楼,南 北,钢混结构,精装,两梯两户,有,null,2023-03-25,商品房,2020-03-29,普通住宅,满两年,共有,"
                                有抵押 450万元 中信银行 业主自还
                              ",已上传房本照片,20220525l7AgW
4892,光谷8号,东湖高新,285,24846元/平米,3室2厅1厨2卫,低楼层 (共25层),114.71㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,null,2022-12-12,商品房,2019-12-04,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220215sxh0F
4893,江南庭园,洪山,299,22785元/平米,3室2厅1厨2卫,低楼层 (共6层),131.23㎡,平层,117.99㎡,板楼,南 北,混合结构,简装,一梯两户,无,null,2023-02-28,商品房,2019-03-23,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230302M2ibw
4894,万科嘉园光谷的光,东湖高新,170,20093元/平米,3室2厅1厨1卫,中楼层 (共25层),84.61㎡,平层,66㎡,塔楼,南,钢混结构,精装,四梯九户,有,null,2023-04-05,商品房,2019-09-06,普通住宅,满两年,共有,"
                                有抵押 30万元
                              ",已上传房本照片,20230407vicBm
4895,幸福时代,江岸,190,19333元/平米,3室2厅1厨1卫,中楼层 (共32层),98.28㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,null,2023-04-20,商品房,2016-12-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230422agDAC
4896,恒大城,东西湖,79.5,8895元/平米,3室2厅1厨1卫,低楼层 (共33层),89.38㎡,平层,暂无数据,板塔结合,北,钢混结构,精装,两梯五户,有,null,2021-04-12,商品房,2018-04-02,普通住宅,满五年,共有,"
                                有抵押 80万元 邮政银行 客户偿还
                              ",已上传房本照片,20210417d0KMx
4897,长城坐标城,东湖高新,356,24379元/平米,3室2厅1厨2卫,中楼层 (共12层),146.03㎡,平层,121.87㎡,板塔结合,南 北,钢混结构,精装,一梯两户,有,null,2023-04-12,商品房,2018-02-05,普通住宅,满五年,非共有,"
                                有抵押 60万元 客户偿还
                              ",已上传房本照片,20230413F1N7f
4898,明泽丰华苑,洪山,140,12738元/平米,3室2厅1厨1卫,高楼层 (共18层),109.91㎡,平层,暂无数据,塔楼,南 北,钢混结构,精装,两梯四户,有,null,2022-06-15,拆迁还建房,2022-08-06,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230302r4wDJ
4899,东方帝园,江汉,240,11781元/平米,5室2厅1厨2卫,高楼层 (共11层),203.72㎡,复式,暂无数据,板楼,南,钢混结构,精装,一梯四户,有,null,2022-02-11,商品房,2016-11-17,普通住宅,满五年,共有,"
                                有抵押 165万元 光大 客户偿还
                              ",已上传房本照片,20200117UT4Z3
4900,中国核建锦城,蔡甸,106,7330元/平米,4室2厅1厨2卫,中楼层 (共33层),144.62㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯三户,有,null,2022-04-29,商品房,2020-09-21,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220502F2MnE
4901,华锦花园三期,武昌,410,18455元/平米,5室2厅1厨2卫,高楼层 (共6层),222.17㎡,复式,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,无,null,2021-09-05,商品房,2007-07-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202109154naNK
4902,江山如画一期,硚口,235,17744元/平米,3室1厅1厨2卫,低楼层 (共28层),132.44㎡,平层,暂无数据,塔楼,东南 南,钢混结构,简装,两梯四户,有,null,2021-03-10,商品房,2012-01-07,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200808OJ5F0
4903,万科汉口传奇唐樾,江汉,227,26399元/平米,3室2厅1厨1卫,低楼层 (共42层),85.99㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,四梯八户,有,null,2023-04-23,商品房,2020-05-27,普通住宅,满两年,共有,"
                                有抵押 47万元 建设银行  商贷 客户偿还
                              ",已上传房本照片,20230425fmaUF
4904,保利心语九期,洪山,149.8,17505元/平米,2室2厅1厨1卫,高楼层 (共18层),85.58㎡,平层,69.45㎡,板塔结合,南 北,钢混结构,精装,两梯五户,有,null,2022-11-02,商品房,2015-09-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20221103PmoNi
4905,锦绣江南,武昌,225,24585元/平米,2室2厅1厨1卫,高楼层 (共18层),91.52㎡,平层,70.35㎡,板楼,南,钢混结构,精装,两梯三户,有,null,2023-04-25,商品房,2013-04-26,普通住宅,满五年,共有,"
                                有抵押 40万元
                              ",已上传房本照片,20230425OQoKU
4906,富强都市乾元,蔡甸,100,8618元/平米,3室2厅1厨2卫,低楼层 (共32层),116.04㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯四户,有,null,2021-03-18,商品房,2019-09-26,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20210104tgQNs
4907,多福大厦,硚口,160,14018元/平米,3室1厅1厨1卫,中楼层 (共27层),114.14㎡,平层,暂无数据,塔楼,东北,钢混结构,精装,三梯八户,有,null,2023-04-17,商品房,2016-04-05,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,20230223RrmHX
4908,星海虹城四期鸿玺御园,武昌,516,30803元/平米,4室2厅1厨2卫,高楼层 (共32层),167.52㎡,平层,暂无数据,塔楼,南,钢混结构,毛坯,两梯四户,有,null,2022-01-07,商品房,2019-08-23,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,20230412xAO12
4909,东风阳光城一、二期,沌口开发区,268,13077元/平米,5室2厅1厨3卫,中楼层 (共5层),204.95㎡,复式,暂无数据,板楼,南,钢混结构,精装,一梯两户,无,null,2022-05-22,商品房,2007-11-05,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202203185D9Nb
4910,武汉经开万达广场,沌口开发区,230,7529元/平米,7室1厅1厨1卫,高楼层 (共25层),305.5㎡,平层,212.62㎡,板塔结合,南,钢混结构,精装,四梯八户,有,未知,未知,2023-04-03,商品房,2015-01-09,商住两用,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230403mLV55
4911,朗诗里程,东湖高新,160,18021元/平米,3室2厅1厨1卫,高楼层 (共34层),88.79㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯五户,有,null,2022-09-13,商品房,2020-08-17,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220913IdR5i
4912,新安金沙豪庭,武昌,245,19605元/平米,3室1厅1厨1卫,中楼层 (共32层),124.97㎡,平层,96.08㎡,塔楼,南 西,钢混结构,简装,两梯四户,有,null,2021-01-24,商品房,2019-08-15,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,	20210125ULF9I
4913,红霞雅苑,洪山,82,8482元/平米,3室1厅1厨1卫,中楼层 (共31层),96.68㎡,平层,76.04㎡,板塔结合,南,钢混结构,精装,两梯四户,有,null,2023-04-17,拆迁还建房,2023-04-17,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230421Ivlcv
4914,天丰花园,洪山,180,12189元/平米,4室2厅1厨2卫,中楼层 (共27层),147.68㎡,平层,120.9㎡,板塔结合,南 北,框架结构,精装,两梯四户,有,null,2023-04-12,拆迁还建房,2023-04-01,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230416uBskR
4915,北辰优+国际青年互动特区二期,东湖高新,168,17616元/平米,3室2厅1厨1卫,低楼层 (共26层),95.37㎡,平层,72.71㎡,板楼,南 北,钢混结构,毛坯,两梯四户,有,null,2023-03-15,商品房,2021-01-14,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230316SjTRx
